A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35
-0.07038691488003444,-0.018839327065794578,0.029166563770880657,0.04565048755983578,1.809518994606352e-05,0.493260258547925,0.04426940678086979,-0.023697432325982776,0.07796804835224684,-2.3884447817108363,0.04179141693797189,0.1336075309036846,0.026474319576452965,-0.0,-0.021460495318687364,0.018630801933934522,-0.007413518041954657,-0.03053066206406486,1.7763568394002505e-17,0.00417726889756729,-0.9500708033196339,-0.016792459264213647,0.041806587537927646,0.011281224453286144,3.3892647658756995e-05,0.005732783536166273,0.013093722856592296,-0.0,-5.551115123125783e-17,0.0027311931016309023,-0.010177103532727355,0.028779922640645786,0.9598679832886904,-0.1342387966615981,0.20464125374343123,0.013740482918181128
-0.07038691488003444,-0.018839327065794578,0.029166563770880657,0.04565048755983578,-3.6738718981401684e-05,-0.4374194745613674,0.04426940678086979,-0.023697432325982776,-0.12195002434582199,1.07306939468168,-0.06013886827659371,-0.014845281211520511,-0.014255402848859287,-0.0,-0.4506704016924343,0.018630801933934522,-0.007413518041954657,-0.03053066206406486,1.7763568394002505e-17,0.00417726889756729,-0.9500708033196339,0.07158890528427923,0.041806587537927646,0.011281224453286144,3.3892647658756995e-05,0.005732783536166273,0.013093722856592296,-0.0,-5.551115123125783e-17,0.0027311931016309023,-0.010177103532727355,0.028779922640645786,0.9598679832886904,-0.1342387966615981,-0.6139237612302937,-0.005343521134848217
-0.07038691488003444,-0.018839327065794578,0.029166563770880657,0.04565048755983578,-3.6738718981401684e-05,-0.4374194745613674,0.04426940678086979,-0.023697432325982776,0.07796804835224684,1.07306939468168,0.04179141693797189,-0.014845281211520511,0.026474319576452965,-0.0,-0.021460495318687364,0.018630801933934522,-0.007413518041954657,-0.03053066206406486,1.7763568394002505e-17,0.00417726889756729,-0.9500708033196339,-0.016792459264213647,0.041806587537927646,-0.016921836679929213,3.3892647658756995e-05,0.005732783536166273,0.013093722856592296,-0.0,-5.551115123125783e-17,0.0027311931016309023,-0.010177103532727355,0.028779922640645786,0.9598679832886904,-0.1342387966615981,0.20464125374343123,-0.005343521134848217
-0.07038691488003444,-0.018839327065794578,0.029166563770880657,0.04565048755983578,-3.6738718981401684e-05,-0.4374194745613674,0.04426940678086979,-0.023697432325982776,0.07796804835224684,-2.3884447817108363,0.04179141693797189,-0.014845281211520511,0.026474319576452965,-0.0,-0.021460495318687364,0.018630801933934522,-0.007413518041954657,-0.03053066206406486,1.7763568394002505e-17,0.00417726889756729,5.383734552144592,-0.016792459264213647,0.041806587537927646,0.011281224453286144,3.3892647658756995e-05,0.005732783536166273,0.013093722856592296,-0.0,-5.551115123125783e-17,0.0027311931016309023,-0.010177103532727355,0.028779922640645786,0.9598679832886904,-0.1342387966615981,0.20464125374343123,-0.005343521134848217
0.7116899171203483,-0.018839327065794578,-0.45694283241046363,0.04565048755983578,1.809518994606352e-05,0.493260258547925,0.04426940678086979,-0.023697432325982776,0.07796804835224684,1.07306939468168,-0.06013886827659371,-0.014845281211520511,-0.014255402848859287,-0.0,-0.021460495318687364,0.018630801933934522,-0.007413518041954657,0.07850741673616678,1.7763568394002505e-17,0.00417726889756729,-0.9500708033196339,-0.016792459264213647,0.041806587537927646,-0.016921836679929213,3.3892647658756995e-05,0.005732783536166273,0.013093722856592296,-0.0,-5.551115123125783e-17,0.0027311931016309023,0.04636236053798018,0.028779922640645786,-1.2723831406384967,0.17084937756930674,-0.6139237612302937,-0.005343521134848217
-0.07038691488003444,-0.018839327065794578,0.029166563770880657,0.04565048755983578,1.809518994606352e-05,0.493260258547925,0.04426940678086979,-0.023697432325982776,0.07796804835224684,-2.3884447817108363,0.04179141693797189,-0.014845281211520511,-0.014255402848859287,-0.0,-0.021460495318687364,0.018630801933934522,-0.007413518041954657,-0.03053066206406486,1.7763568394002505e-17,0.00417726889756729,-0.9500708033196339,-0.016792459264213647,0.041806587537927646,0.011281224453286144,3.3892647658756995e-05,0.005732783536166273,0.013093722856592296,-0.0,-5.551115123125783e-17,0.0027311931016309023,-0.010177103532727355,0.028779922640645786,0.9598679832886904,0.17084937756930674,0.20464125374343123,0.013740482918181128
-0.07038691488003444,0.6091382417940246,0.029166563770880657,0.04565048755983578,-3.6738718981401684e-05,-0.4374194745613674,0.04426940678086979,-0.023697432325982776,-0.12195002434582199,1.07306939468168,0.04179141693797189,-0.014845281211520511,-0.014255402848859287,-0.0,-0.021460495318687364,0.018630801933934522,-0.007413518041954657,0.07850741673616678,1.7763568394002505e-17,0.00417726889756729,5.383734552144592,0.07158890528427923,0.041806587537927646,0.011281224453286144,3.3892647658756995e-05,-0.014741443378713272,0.013093722856592296,-0.0,-5.551115123125783e-17,0.0027311931016309023,-0.010177103532727355,0.028779922640645786,-1.2723831406384967,0.17084937756930674,0.20464125374343123,0.013740482918181128
-0.07038691488003444,0.6091382417940246,0.029166563770880657,0.04565048755983578,1.809518994606352e-05,-0.4374194745613674,0.04426940678086979,-0.023697432325982776,0.07796804835224684,-2.3884447817108363,-0.06013886827659371,-0.014845281211520511,-0.014255402848859287,-0.0,-0.021460495318687364,-0.6023959291972163,-0.007413518041954657,0.07850741673616678,1.7763568394002505e-17,0.00417726889756729,-0.9500708033196339,-0.016792459264213647,0.041806587537927646,0.011281224453286144,3.3892647658756995e-05,0.005732783536166273,0.013093722856592296,-0.0,-5.551115123125783e-17,0.0027311931016309023,-0.010177103532727355,0.028779922640645786,0.9598679832886904,0.17084937756930674,0.20464125374343123,-0.005343521134848217
-0.07038691488003444,-0.018839327065794578,0.029166563770880657,0.04565048755983578,1.809518994606352e-05,-0.4374194745613674,0.04426940678086979,-0.023697432325982776,0.07796804835224684,1.07306939468168,0.04179141693797189,-0.014845281211520511,0.026474319576452965,-0.0,-0.021460495318687364,0.018630801933934522,-0.007413518041954657,-0.03053066206406486,1.7763568394002505e-17,0.00417726889756729,5.383734552144592,-0.016792459264213647,0.041806587537927646,0.011281224453286144,3.3892647658756995e-05,0.005732783536166273,0.013093722856592296,-0.0,-5.551115123125783e-17,0.0027311931016309023,-0.010177103532727355,0.028779922640645786,0.9598679832886904,-0.1342387966615981,0.20464125374343123,-0.005343521134848217
-0.07038691488003444,-0.018839327065794578,0.029166563770880657,0.04565048755983578,1.809518994606352e-05,-0.4374194745613674,-0.06924189265725787,0.06744653815856637,-0.12195002434582199,-2.3884447817108363,0.04179141693797189,-0.014845281211520511,-0.014255402848859287,-0.0,-0.021460495318687364,0.018630801933934522,-0.007413518041954657,-0.03053066206406486,1.7763568394002505e-17,0.00417726889756729,-0.9500708033196339,-0.016792459264213647,0.041806587537927646,0.011281224453286144,3.3892647658756995e-05,-0.014741443378713272,0.013093722856592296,-0.0,-5.551115123125783e-17,0.0027311931016309023,-0.010177103532727355,0.028779922640645786,-1.2723831406384967,0.17084937756930674,0.20464125374343123,-0.005343521134848217
-0.07038691488003444,-0.018839327065794578,0.029166563770880657,0.04565048755983578,-3.6738718981401684e-05,0.493260258547925,-0.06924189265725787,-0.023697432325982776,-0.12195002434582199,1.07306939468168,0.04179141693797189,-0.014845281211520511,0.026474319576452965,-0.0,-0.021460495318687364,0.018630801933934522,-0.007413518041954657,-0.03053066206406486,1.7763568394002505e-17,0.00417726889756729,-0.9500708033196339,0.07158890528427923,0.041806587537927646,-0.016921836679929213,3.3892647658756995e-05,-0.014741443378713272,0.013093722856592296,-0.0,-5.551115123125783e-17,0.0027311931016309023,-0.010177103532727355,0.028779922640645786,-1.2723831406384967,-0.1342387966615981,0.20464125374343123,-0.005343521134848217
-0.07038691488003444,-0.018839327065794578,0.029166563770880657,0.04565048755983578,1.809518994606352e-05,-0.4374194745613674,0.04426940678086979,-0.023697432325982776,-0.12195002434582199,1.07306939468168,-0.06013886827659371,-0.014845281211520511,-0.014255402848859287,-0.0,0.4077494110550595,0.018630801933934522,-0.007413518041954657,-0.03053066206406486,1.7763568394002505e-17,0.00417726889756729,5.383734552144592,0.07158890528427923,0.041806587537927646,0.011281224453286144,3.3892647658756995e-05,0.005732783536166273,0.013093722856592296,-0.0,-5.551115123125783e-17,0.0027311931016309023,0.04636236053798018,0.028779922640645786,0.9598679832886904,-0.1342387966615981,0.20464125374343123,-0.005343521134848217
-0.07038691488003444,-0.018839327065794578,0.029166563770880657,0.04565048755983578,1.809518994606352e-05,0.493260258547925,0.04426940678086979,-0.023697432325982776,0.07796804835224684,1.07306939468168,0.04179141693797189,-0.014845281211520511,-0.014255402848859287,-0.0,-0.021460495318687364,0.018630801933934522,-0.007413518041954657,-0.03053066206406486,1.7763568394002505e-17,0.00417726889756729,5.383734552144592,-0.016792459264213647,0.041806587537927646,-0.016921836679929213,3.3892647658756995e-05,0.005732783536166273,0.013093722856592296,-0.0,-5.551115123125783e-17,0.0027311931016309023,-0.010177103532727355,0.028779922640645786,0.9598679832886904,-0.1342387966615981,0.20464125374343123,0.013740482918181128
-0.07038691488003444,-0.018839327065794578,0.029166563770880657,0.04565048755983578,-3.6738718981401684e-05,-0.4374194745613674,-0.06924189265725787,-0.023697432325982776,0.07796804835224684,1.07306939468168,0.04179141693797189,-0.014845281211520511,0.026474319576452965,-0.0,-0.021460495318687364,0.018630801933934522,-0.007413518041954657,-0.03053066206406486,1.7763568394002505e-17,0.00417726889756729,-0.9500708033196339,-0.016792459264213647,0.041806587537927646,0.011281224453286144,3.3892647658756995e-05,-0.014741443378713272,-0.1739594608090119,-0.0,-5.551115123125783e-17,0.0027311931016309023,-0.010177103532727355,0.028779922640645786,-1.2723831406384967,-0.1342387966615981,0.20464125374343123,0.013740482918181128
-0.07038691488003444,0.6091382417940246,0.029166563770880657,-0.3347702421054624,1.809518994606352e-05,0.493260258547925,0.04426940678086979,-0.023697432325982776,0.07796804835224684,-2.3884447817108363,-0.06013886827659371,-0.014845281211520511,-0.014255402848859287,-0.0,-0.021460495318687364,0.018630801933934522,-0.007413518041954657,0.07850741673616678,1.7763568394002505e-17,-0.02795556877602725,-0.9500708033196339,-0.016792459264213647,0.041806587537927646,-0.016921836679929213,3.3892647658756995e-05,0.005732783536166273,0.013093722856592296,-0.0,-5.551115123125783e-17,0.0027311931016309023,0.04636236053798018,0.028779922640645786,-1.2723831406384967,0.17084937756930674,0.20464125374343123,-0.005343521134848217
-0.07038691488003444,-0.018839327065794578,0.029166563770880657,0.04565048755983578,1.809518994606352e-05,-0.4374194745613674,0.04426940678086979,-0.023697432325982776,0.07796804835224684,1.07306939468168,0.04179141693797189,-0.014845281211520511,0.026474319576452965,-0.0,-0.021460495318687364,0.018630801933934522,-0.007413518041954657,-0.03053066206406486,1.7763568394002505e-17,0.00417726889756729,-0.9500708033196339,-0.016792459264213647,-0.48077575668616795,-0.016921836679929213,3.3892647658756995e-05,-0.014741443378713272,0.013093722856592296,-0.0,-5.551115123125783e-17,0.0027311931016309023,-0.010177103532727355,0.028779922640645786,0.9598679832886904,-0.1342387966615981,0.20464125374343123,-0.005343521134848217
-0.07038691488003444,-0.018839327065794578,0.029166563770880657,0.04565048755983578,1.809518994606352e-05,-0.4374194745613674,0.04426940678086979,-0.023697432325982776,0.07796804835224684,-2.3884447817108363,0.04179141693797189,0.1336075309036846,-0.014255402848859287,-0.0,-0.021460495318687364,0.018630801933934522,-0.007413518041954657,-0.03053066206406486,1.7763568394002505e-17,0.00417726889756729,-0.9500708033196339,-0.016792459264213647,0.041806587537927646,0.011281224453286144,3.3892647658756995e-05,-0.014741443378713272,0.013093722856592296,-0.0,-5.551115123125783e-17,0.0027311931016309023,-0.010177103532727355,0.028779922640645786,0.9598679832886904,-0.1342387966615981,0.20464125374343123,-0.005343521134848217
-0.07038691488003444,-0.018839327065794578,0.029166563770880657,0.04565048755983578,1.809518994606352e-05,-0.4374194745613674,0.04426940678086979,-0.023697432325982776,0.07796804835224684,-2.3884447817108363,-0.06013886827659371,-0.014845281211520511,-0.014255402848859287,-0.0,0.4077494110550595,0.018630801933934522,-0.007413518041954657,-0.03053066206406486,1.7763568394002505e-17,0.00417726889756729,-0.9500708033196339,-0.016792459264213647,0.041806587537927646,-0.016921836679929213,3.3892647658756995e-05,0.005732783536166273,0.013093722856592296,-0.0,-5.551115123125783e-17,0.0027311931016309023,-0.010177103532727355,0.028779922640645786,0.9598679832886904,-0.1342387966615981,0.20464125374343123,-0.005343521134848217
-0.07038691488003444,-0.018839327065794578,0.029166563770880657,0.04565048755983578,1.809518994606352e-05,0.493260258547925,0.04426940678086979,-0.023697432325982776,0.07796804835224684,-2.3884447817108363,0.04179141693797189,-0.014845281211520511,-0.014255402848859287,-0.0,-0.021460495318687364,0.018630801933934522,-0.007413518041954657,0.07850741673616678,1.7763568394002505e-17,0.00417726889756729,5.383734552144592,-0.016792459264213647,0.041806587537927646,-0.016921836679929213,3.3892647658756995e-05,-0.014741443378713272,0.013093722856592296,-0.0,-5.551115123125783e-17,0.0027311931016309023,-0.010177103532727355,0.028779922640645786,-1.2723831406384967,0.17084937756930674,0.20464125374343123,0.013740482918181128
-0.07038691488003444,-0.018839327065794578,0.029166563770880657,0.04565048755983578,1.809518994606352e-05,-0.4374194745613674,0.04426940678086979,-0.023697432325982776,0.07796804835224684,-2.3884447817108363,-0.06013886827659371,-0.014845281211520511,-0.014255402848859287,-0.0,-0.021460495318687364,0.018630801933934522,-0.007413518041954657,-0.03053066206406486,1.7763568394002505e-17,0.00417726889756729,-0.9500708033196339,-0.016792459264213647,0.041806587537927646,-0.016921836679929213,3.3892647658756995e-05,0.005732783536166273,0.013093722856592296,-0.0,-5.551115123125783e-17,0.0027311931016309023,-0.010177103532727355,0.028779922640645786,0.9598679832886904,-0.1342387966615981,0.20464125374343123,-0.005343521134848217
-0.07038691488003444,-0.018839327065794578,0.029166563770880657,0.04565048755983578,1.809518994606352e-05,-0.4374194745613674,-0.06924189265725787,0.06744653815856637,-0.12195002434582199,1.07306939468168,-0.06013886827659371,-0.014845281211520511,-0.014255402848859287,-0.0,-0.021460495318687364,0.018630801933934522,-0.007413518041954657,-0.03053066206406486,1.7763568394002505e-17,0.00417726889756729,-0.9500708033196339,-0.016792459264213647,0.041806587537927646,0.011281224453286144,3.3892647658756995e-05,0.005732783536166273,0.013093722856592296,-0.0,-5.551115123125783e-17,0.0027311931016309023,-0.010177103532727355,0.028779922640645786,0.9598679832886904,-0.1342387966615981,0.20464125374343123,-0.005343521134848217
-0.07038691488003444,-0.018839327065794578,0.029166563770880657,0.04565048755983578,1.809518994606352e-05,0.493260258547925,0.04426940678086979,-0.023697432325982776,0.07796804835224684,1.07306939468168,0.04179141693797189,-0.014845281211520511,-0.014255402848859287,-0.0,-0.021460495318687364,0.018630801933934522,-0.007413518041954657,-0.03053066206406486,1.7763568394002505e-17,0.00417726889756729,5.383734552144592,-0.016792459264213647,0.041806587537927646,-0.016921836679929213,3.3892647658756995e-05,0.005732783536166273,0.013093722856592296,-0.0,-5.551115123125783e-17,0.0027311931016309023,-0.010177103532727355,0.028779922640645786,0.9598679832886904,-0.1342387966615981,0.20464125374343123,-0.005343521134848217
